"yvar","logNt1","segment","climate","I(climate^2)","pred","year","date","climvar"
-1.47816219673324,7.15148546390474,"U-I",2.54848692860911,6.49478562529149,-0.725494690523029,2000,"01/08/2000","zflow"
-0.553774339643268,7.76089319585102,"U-II",2.54848692860911,6.49478562529149,-0.0246733494720559,2000,"01/08/2000","zflow"
-0.542666229621649,6.14846829591765,"C-I",1.69359093918242,2.86825026928081,-0.593693466249158,2001,"01/08/2001","zflow"
0.311779624030842,3.71357206670431,"C-II",1.69359093918242,2.86825026928081,-0.153310778910697,2001,"01/08/2001","zflow"
0.255679341365607,4.84418708645859,"C-III",1.69359093918242,2.86825026928081,-0.141183543858915,2001,"01/08/2001","zflow"
-0.0296317976063711,4.91998092582813,"C-IV",1.69359093918242,2.86825026928081,-0.128405043688921,2001,"01/08/2001","zflow"
1.76766191764899,1.94591014905531,"C-V",1.69359093918242,2.86825026928081,0.223490543779975,2001,"01/08/2001","zflow"
-0.539760734625443,5.92425579741453,"C-VI",1.69359093918242,2.86825026928081,-0.179264091162924,2001,"01/08/2001","zflow"
-0.74636170512539,6.94889722231331,"D-I",1.69359093918242,2.86825026928081,0.26967617055622,2001,"01/08/2001","zflow"
0.179496389208015,6.64378973314767,"D-II",1.69359093918242,2.86825026928081,0.10225712157404,2001,"01/08/2001","zflow"
0.121400797625882,7.67136092319064,"D-III",1.69359093918242,2.86825026928081,-0.0471465305542149,2001,"01/08/2001","zflow"
0.0138668888684337,6.83625927727707,"D-IV",1.69359093918242,2.86825026928081,-0.0943810545895796,2001,"01/08/2001","zflow"
0.485507815781701,2.07944154167984,"D-V",1.69359093918242,2.86825026928081,0.560928107109158,2001,"01/08/2001","zflow"
0.884874535640776,5.67332326717149,"U-I",1.69359093918242,2.86825026928081,0.213235550928815,2001,"01/08/2001","zflow"
-0.20587323413828,7.20711885620776,"U-II",1.69359093918242,2.86825026928081,0.392132222987788,2001,"01/08/2001","zflow"
-0.317535035601462,5.605802066296,"C-I",1.43750937042948,2.06643319007256,-0.478843463430239,2002,"01/08/2002","zflow"
-0.113328685307003,4.02535169073515,"C-II",1.43750937042948,2.06643319007256,-0.520895033442431,2002,"01/08/2002","zflow"
-0.130053128248198,5.0998664278242,"C-III",1.43750937042948,2.06643319007256,-0.47709265117205,2002,"01/08/2002","zflow"
0.0863846141988206,4.89034912822175,"C-IV",1.43750937042948,2.06643319007256,-0.303222764279971,2002,"01/08/2002","zflow"
0.491120552686658,3.71357206670431,"C-V",1.43750937042948,2.06643319007256,-0.966108926940399,2002,"01/08/2002","zflow"
0.0271509890659509,5.38449506278909,"C-VI",1.43750937042948,2.06643319007256,-0.0660545788616184,2002,"01/08/2002","zflow"
-0.0778521262937178,6.20253551718792,"D-I",1.43750937042948,2.06643319007256,0.499536006976956,2002,"01/08/2002","zflow"
-0.152519801509813,6.82328612235569,"D-II",1.43750937042948,2.06643319007256,-0.190637831255438,2002,"01/08/2002","zflow"
-0.410637355079013,7.79276172081653,"D-III",1.43750937042948,2.06643319007256,-0.307239751757909,2002,"01/08/2002","zflow"
-0.299045831102096,6.8501261661455,"D-IV",1.43750937042948,2.06643319007256,-0.293758852821004,2002,"01/08/2002","zflow"
0.961411167154625,2.56494935746154,"D-V",1.43750937042948,2.06643319007256,0.0952540428955981,2002,"01/08/2002","zflow"
-0.993677395489575,6.55819780281227,"U-I",1.43750937042948,2.06643319007256,-0.477927566900235,2002,"01/08/2002","zflow"
-0.0193109449130874,7.00124562206948,"U-II",1.43750937042948,2.06643319007256,0.316823331638788,2002,"01/08/2002","zflow"
-2.89037175789616,5.28826703069454,"C-I",1.14419364035111,1.30917908661994,-0.645122616787958,2003,"01/08/2003","zflow"
-1.34707364796661,3.91202300542815,"C-II",1.14419364035111,1.30917908661994,-0.802472468756191,2003,"01/08/2003","zflow"
-0.665748206371831,4.969813299576,"C-III",1.14419364035111,1.30917908661994,-0.749227189460272,2003,"01/08/2003","zflow"
-0.9877496958563,4.97673374242057,"C-IV",1.14419364035111,1.30917908661994,-0.697561630781302,2003,"01/08/2003","zflow"
-4.20469261939097,4.20469261939097,"C-V",1.14419364035111,1.30917908661994,-1.58896839667578,2003,"01/08/2003","zflow"
-0.879046558701784,5.41164605185504,"C-VI",1.14419364035111,1.30917908661994,-0.426949161176879,2003,"01/08/2003","zflow"
0.631085531090051,6.12468339089421,"D-I",1.14419364035111,1.30917908661994,0.197927919834565,2003,"01/08/2003","zflow"
-0.390370481885679,6.67076632084587,"D-II",1.14419364035111,1.30917908661994,-0.450087314330652,2003,"01/08/2003","zflow"
-0.981866920428692,7.38212436573751,"D-III",1.14419364035111,1.30917908661994,-0.420951796079082,2003,"01/08/2003","zflow"
-1.69126793068173,6.5510803350434,"D-IV",1.14419364035111,1.30917908661994,-0.470477316760578,2003,"01/08/2003","zflow"
-1.04145387482816,3.52636052461616,"D-V",1.14419364035111,1.30917908661994,-0.7931392840877,2003,"01/08/2003","zflow"
-1.18249377264881,5.56452040732269,"U-I",1.14419364035111,1.30917908661994,-0.2624455637592,2003,"01/08/2003","zflow"
1.41624972767765,6.98193467715639,"U-II",1.14419364035111,1.30917908661994,-0.0178380744975077,2003,"01/08/2003","zflow"
2.04475598369195,2.39789527279837,"C-I",0.985418019643045,0.971048673437221,0.7435714738515,2004,"01/08/2004","zflow"
0.0741079721537218,2.56494935746154,"C-II",0.985418019643045,0.971048673437221,-0.285150009627208,2004,"01/08/2004","zflow"
-0.084557388028063,4.30406509320417,"C-III",0.985418019643045,0.971048673437221,-0.616592340464588,2004,"01/08/2004","zflow"
0.0183491386681966,3.98898404656427,"C-IV",0.985418019643045,0.971048673437221,-0.383119416484243,2004,"01/08/2004","zflow"
2.77258872223978,0,"C-V",0.985418019643045,0.971048673437221,0.541812984837931,2004,"01/08/2004","zflow"
0.471346812792203,4.53259949315326,"C-VI",0.985418019643045,0.971048673437221,-0.173882535538424,2004,"01/08/2004","zflow"
0.427342779759026,6.75576892198425,"D-I",0.985418019643045,0.971048673437221,-0.401651002663043,2004,"01/08/2004","zflow"
0.469535354828375,6.2803958389602,"D-II",0.985418019643045,0.971048673437221,-0.472935281987996,2004,"01/08/2004","zflow"
0.496436886313891,6.40025744530882,"D-III",0.985418019643045,0.971048673437221,-0.109831094060943,2004,"01/08/2004","zflow"
0.633249038978876,4.85981240436167,"D-IV",0.985418019643045,0.971048673437221,0.241182925688663,2004,"01/08/2004","zflow"
0.693147180559945,2.484906649788,"D-V",0.985418019643045,0.971048673437221,-0.448374802337221,2004,"01/08/2004","zflow"
1.07755887947028,4.38202663467388,"U-I",0.985418019643045,0.971048673437221,0.161952376414721,2004,"01/08/2004","zflow"
-0.298933843037075,8.39818440483404,"U-II",0.985418019643045,0.971048673437221,-1.0607336851853,2004,"01/08/2004","zflow"
-0.435318071257845,4.44265125649032,"C-I",0.867182797250931,0.752006003847949,-0.617720443911858,2005,"01/08/2005","zflow"
0.356674943938732,2.63905732961526,"C-II",0.867182797250931,0.752006003847949,-0.533781475143063,2005,"01/08/2005","zflow"
0.0571584138399486,4.21950770517611,"C-III",0.867182797250931,0.752006003847949,-0.775638720068486,2005,"01/08/2005","zflow"
1.09861228866811,4.00733318523247,"C-IV",0.867182797250931,0.752006003847949,-0.600268522634271,2005,"01/08/2005","zflow"
-0.0645385211375712,2.77258872223978,"C-V",0.867182797250931,0.752006003847949,-1.23042533192291,2005,"01/08/2005","zflow"
0.612824791721112,5.00394630594546,"C-VI",0.867182797250931,0.752006003847949,-0.646801618877049,2005,"01/08/2005","zflow"
0.357509826913871,7.18311170174328,"D-I",0.867182797250931,0.752006003847949,-0.849724681338461,2005,"01/08/2005","zflow"
0.110732477659717,6.74993119378857,"D-II",0.867182797250931,0.752006003847949,-0.944831586207539,2005,"01/08/2005","zflow"
1.05098423967886,6.89669433162271,"D-III",0.867182797250931,0.752006003847949,-0.596916447777692,2005,"01/08/2005","zflow"
0.473085295783144,5.49306144334055,"D-IV",0.867182797250931,0.752006003847949,-0.323148831630298,2005,"01/08/2005","zflow"
-0.0425596144187959,3.17805383034795,"D-V",0.867182797250931,0.752006003847949,-1.04652604081677,2005,"01/08/2005","zflow"
0.004246290881451,5.45958551414416,"U-I",0.867182797250931,0.752006003847949,-0.653244063569356,2005,"01/08/2005","zflow"
-0.856452639003205,8.09925056179696,"U-II",0.867182797250931,0.752006003847949,-1.09873957354726,2005,"01/08/2005","zflow"
0.0702042586732486,4.00733318523247,"C-I",1.01196611908284,1.02407542617158,-0.121721505531523,2006,"01/08/2006","zflow"
-0.430782916092454,2.99573227355399,"C-II",1.01196611908284,1.02407542617158,-0.48495488885499,2006,"01/08/2006","zflow"
-1.28093384546206,4.27666611901606,"C-III",1.01196611908284,1.02407542617158,-0.55770014834006,2006,"01/08/2006","zflow"
-0.663294217410264,5.10594547390058,"C-IV",1.01196611908284,1.02407542617158,-0.970352029215358,2006,"01/08/2006","zflow"
-0.628608659422374,2.70805020110221,"C-V",1.01196611908284,1.02407542617158,-0.943774658430791,2006,"01/08/2006","zflow"
-0.369747025506085,5.61677109766657,"C-VI",1.01196611908284,1.02407542617158,-0.742601472119497,2006,"01/08/2006","zflow"
-0.287859110603965,7.54062152865715,"D-I",1.01196611908284,1.02407542617158,-0.801369483783056,2006,"01/08/2006","zflow"
-0.392964945343933,6.86066367144829,"D-II",1.01196611908284,1.02407542617158,-0.757141816766189,2006,"01/08/2006","zflow"
-1.17231248036518,7.94767857130157,"D-III",1.01196611908284,1.02407542617158,-0.940108370363174,2006,"01/08/2006","zflow"
-0.751210981514707,5.96614673912369,"D-IV",1.01196611908284,1.02407542617158,-0.340049454854588,2006,"01/08/2006","zflow"
-1.52605630349505,3.13549421592915,"D-V",1.01196611908284,1.02407542617158,-0.772285021482295,2006,"01/08/2006","zflow"
-0.0042462908814511,5.46383180502561,"U-I",1.01196611908284,1.02407542617158,-0.405430432309409,2006,"01/08/2006","zflow"
0.563898449727424,7.24279792279376,"U-II",1.01196611908284,1.02407542617158,-0.36496109470051,2006,"01/08/2006","zflow"
-4.07753744390572,4.07753744390572,"C-I",0.889972439114519,0.792050942383447,-0.370009949381557,2007,"01/08/2007","zflow"
-2.56494935746154,2.56494935746154,"C-II",0.889972439114519,0.792050942383447,-0.450377689941204,2007,"01/08/2007","zflow"
-1.38629436111989,2.99573227355399,"C-III",0.889972439114519,0.792050942383447,-0.0431136773428906,2007,"01/08/2007","zflow"
-1.351608803132,4.44265125649032,"C-IV",0.889972439114519,0.792050942383447,-0.80449510497153,2007,"01/08/2007","zflow"
-2.07944154167984,2.07944154167984,"C-V",0.889972439114519,0.792050942383447,-0.797501773757346,2007,"01/08/2007","zflow"
-2.60796674254523,5.24702407216049,"C-VI",0.889972439114519,0.792050942383447,-0.742486146267529,2007,"01/08/2007","zflow"
-3.53919035134888,7.25276241805319,"D-I",0.889972439114519,0.792050942383447,-0.847489428712641,2007,"01/08/2007","zflow"
-3.75964852500214,6.46769872610435,"D-II",0.889972439114519,0.792050942383447,-0.743917269462309,2007,"01/08/2007","zflow"
0.481636616155681,6.77536609093639,"D-III",0.889972439114519,0.792050942383447,-0.486851318168762,2007,"01/08/2007","zflow"
-2.12389330425067,5.21493575760899,"D-IV",0.889972439114519,0.792050942383447,-0.124553271881734,2007,"01/08/2007","zflow"
-1.6094379124341,1.6094379124341,"D-V",0.889972439114519,0.792050942383447,-0.119298357546505,2007,"01/08/2007","zflow"
-4.76643833358421,5.45958551414416,"U-I",0.889972439114519,0.792050942383447,-0.611682864830892,2007,"01/08/2007","zflow"
-1.25561603747777,7.80669637252118,"U-II",0.889972439114519,0.792050942383447,-0.891997442120358,2007,"01/08/2007","zflow"
3.63758615972639,0,"C-I",0.970889425451071,0.94262627645271,2.07323247563865,2008,"01/08/2008","zflow"
1.94591014905531,0,"C-II",0.970889425451071,0.94262627645271,1.13883249062278,2008,"01/08/2008","zflow"
1.82454929205105,1.6094379124341,"C-III",0.970889425451071,0.94262627645271,0.880608403065855,2008,"01/08/2008","zflow"
0.59783700075562,3.09104245335832,"C-IV",0.970889425451071,0.94262627645271,0.0996429358668329,2008,"01/08/2008","zflow"
0,0,"C-V",0.970889425451071,0.94262627645271,0.517582666078494,2008,"01/08/2008","zflow"
1.42138568093116,2.63905732961526,"C-VI",0.970889425451071,0.94262627645271,0.871012361213026,2008,"01/08/2008","zflow"
1.4793847841859,3.71357206670431,"D-I",0.970889425451071,0.94262627645271,1.29179332620754,2008,"01/08/2008","zflow"
1.41908418394288,2.70805020110221,"D-II",0.970889425451071,0.94262627645271,1.51983981560841,2008,"01/08/2008","zflow"
-0.40899743251571,7.25700270709207,"D-III",0.970889425451071,0.94262627645271,-0.617793954022687,2008,"01/08/2008","zflow"
2.06801284585621,3.09104245335832,"D-IV",0.970889425451071,0.94262627645271,1.21562936811754,2008,"01/08/2008","zflow"
1.94591014905531,0,"D-V",0.970889425451071,0.94262627645271,0.93041426164323,2008,"01/08/2008","zflow"
0.405465108108164,0.693147180559945,"U-I",0.970889425451071,0.94262627645271,2.22052439357174,2008,"01/08/2008","zflow"
-0.610909082322973,6.5510803350434,"U-II",0.970889425451071,0.94262627645271,-0.0420585040238146,2008,"01/08/2008","zflow"
0.405465108108164,3.63758615972639,"C-I",1.1666111307288,1.36098153034034,0.318044432936648,2009,"01/08/2009","zflow"
1.09861228866811,1.94591014905531,"C-II",1.1666111307288,1.36098153034034,0.3387926956387,2009,"01/08/2009","zflow"
1.14072377401824,3.43398720448515,"C-III",1.1666111307288,1.36098153034034,0.149090954664665,2009,"01/08/2009","zflow"
0.22314355131421,3.68887945411394,"C-IV",1.1666111307288,1.36098153034034,0.0607475309856986,2009,"01/08/2009","zflow"
1.6094379124341,0,"C-V",1.1666111307288,1.36098153034034,0.81623591714014,2009,"01/08/2009","zflow"
0.936769263217696,4.06044301054642,"C-VI",1.1666111307288,1.36098153034034,0.367127754015292,2009,"01/08/2009","zflow"
1.73753791506142,5.19295685089021,"D-I",1.1666111307288,1.36098153034034,0.755161466289116,2009,"01/08/2009","zflow"
1.32390406852061,4.12713438504509,"D-II",1.1666111307288,1.36098153034034,1.01725467166582,2009,"01/08/2009","zflow"
0.169500868364893,6.84800527457636,"D-III",1.1666111307288,1.36098153034034,-0.0882139897344718,2009,"01/08/2009","zflow"
0.446746767081468,5.15905529921453,"D-IV",1.1666111307288,1.36098153034034,0.346648371534963,2009,"01/08/2009","zflow"
1.27296567581289,1.94591014905531,"D-V",1.1666111307288,1.36098153034034,0.130374466659145,2009,"01/08/2009","zflow"
1.94591014905531,1.09861228866811,"U-I",1.1666111307288,1.36098153034034,2.29024534017478,2009,"01/08/2009","zflow"
1.34670515903027,5.94017125272043,"U-II",1.1666111307288,1.36098153034034,0.601524116382186,2009,"01/08/2009","zflow"
0.161641351556416,4.04305126783455,"C-I",1.40069370610319,1.96194285831709,0.367531058638904,2010,"01/08/2010","zflow"
-0.336472236621213,3.04452243772342,"C-II",1.40069370610319,1.96194285831709,-0.00308303808613908,2010,"01/08/2010","zflow"
-1.17351359684123,4.57471097850338,"C-III",1.40069370610319,1.96194285831709,-0.216561620007996,2010,"01/08/2010","zflow"
0.431782416425538,3.91202300542815,"C-IV",1.40069370610319,1.96194285831709,0.213175922365572,2010,"01/08/2010","zflow"
-1.6094379124341,1.6094379124341,"C-V",1.40069370610319,1.96194285831709,0.185939589665825,2010,"01/08/2010","zflow"
0.0462128431551316,4.99721227376411,"C-VI",1.40069370610319,1.96194285831709,0.116631268556206,2010,"01/08/2010","zflow"
-1.11636423412656,6.93049476595163,"D-I",1.40069370610319,1.96194285831709,0.0525377591804439,2010,"01/08/2010","zflow"
-0.787599359453633,5.4510384535657,"D-II",1.40069370610319,1.96194285831709,0.548175473806026,2010,"01/08/2010","zflow"
-1.22449253455711,7.01750614294126,"D-III",1.40069370610319,1.96194285831709,0.0945019474276478,2010,"01/08/2010","zflow"
-0.369360103466048,5.605802066296,"D-IV",1.40069370610319,1.96194285831709,0.372826689983043,2010,"01/08/2010","zflow"
-0.385662480811985,3.2188758248682,"D-V",1.40069370610319,1.96194285831709,-0.309944072404616,2010,"01/08/2010","zflow"
2.78442317988678,3.04452243772342,"U-I",1.40069370610319,1.96194285831709,1.46997122428991,2010,"01/08/2010","zflow"
0.348910449644885,7.2868764117507,"U-II",1.40069370610319,1.96194285831709,0.119571045801503,2010,"01/08/2010","zflow"
0.548897571715399,4.20469261939097,"C-I",1.89491027531885,3.59068495150897,0.582286498499853,2011,"01/08/2011","zflow"
-0.762140052046897,2.70805020110221,"C-II",1.89491027531885,3.59068495150897,0.492915570035859,2011,"01/08/2011","zflow"
0.287682072451781,3.40119738166216,"C-III",1.89491027531885,3.59068495150897,0.752044380687013,2011,"01/08/2011","zflow"
-0.373513508301562,4.34380542185368,"C-IV",1.89491027531885,3.59068495150897,0.275405250182148,2011,"01/08/2011","zflow"
1.09861228866811,0,"C-V",1.89491027531885,3.59068495150897,1.40067566701245,2011,"01/08/2011","zflow"
0.219265071985639,5.04342511691925,"C-VI",1.89491027531885,3.59068495150897,0.396559552886613,2011,"01/08/2011","zflow"
1.5331691689181,5.81413053182507,"D-I",1.89491027531885,3.59068495150897,0.988876284714262,2011,"01/08/2011","zflow"
2.13561676794673,4.66343909411207,"D-II",1.89491027531885,3.59068495150897,1.29888791492757,2011,"01/08/2011","zflow"
1.91494792345135,5.79301360838414,"D-III",1.89491027531885,3.59068495150897,1.09189149930072,2011,"01/08/2011","zflow"
1.71053402930547,5.23644196282995,"D-IV",1.89491027531885,3.59068495150897,0.887394331530989,2011,"01/08/2011","zflow"
-0.348306694268216,2.83321334405622,"D-V",1.89491027531885,3.59068495150897,0.213828160954874,2011,"01/08/2011","zflow"
1.56185290412547,5.82894561761021,"U-I",1.89491027531885,3.59068495150897,0.203860675821116,2011,"01/08/2011","zflow"
0.703236144349175,7.63578686139558,"U-II",1.89491027531885,3.59068495150897,0.228591256361683,2011,"01/08/2011","zflow"
-0.359141036433926,4.75359019110636,"C-I",1.70846976917979,2.91886895220125,0.20185069624094,2012,"01/08/2012","zflow"
-0.559615787935423,1.94591014905531,"C-II",1.70846976917979,2.91886895220125,0.852713288338644,2012,"01/08/2012","zflow"
-0.356674943938732,3.68887945411394,"C-III",1.70846976917979,2.91886895220125,0.519095168546163,2012,"01/08/2012","zflow"
-0.834797697622972,3.97029191355212,"C-IV",1.70846976917979,2.91886895220125,0.415777995893534,2012,"01/08/2012","zflow"
0.287682072451781,1.09861228866811,"C-V",1.70846976917979,2.91886895220125,0.709861845954385,2012,"01/08/2012","zflow"
-0.279083567196549,5.26269018890489,"C-VI",1.70846976917979,2.91886895220125,0.202239710493359,2012,"01/08/2012","zflow"
0.679850406089611,7.34729970074316,"D-I",1.70846976917979,2.91886895220125,0.0527044636099128,2012,"01/08/2012","zflow"
0.171674216084729,6.7990558620588,"D-II",1.70846976917979,2.91886895220125,0.0225642178586292,2012,"01/08/2012","zflow"
-0.879249460193806,7.70796153183549,"D-III",1.70846976917979,2.91886895220125,-0.059838919376761,2012,"01/08/2012","zflow"
-0.243787878894556,6.94697599213542,"D-IV",1.70846976917979,2.91886895220125,-0.148920622500172,2012,"01/08/2012","zflow"
-2.484906649788,2.484906649788,"D-V",1.70846976917979,2.91886895220125,0.339968722664932,2012,"01/08/2012","zflow"
-0.949851981102755,7.39079852173568,"U-I",1.70846976917979,2.91886895220125,-0.74850645647078,2012,"01/08/2012","zflow"
-1.82431031487223,8.33902300574476,"U-II",1.70846976917979,2.91886895220125,-0.23898665601556,2012,"01/08/2012","zflow"
0.268989939439628,4.39444915467244,"C-I",1.12325564320893,1.26170324000071,-0.170277491116756,2013,"01/08/2013","zflow"
0.559615787935423,1.38629436111989,"C-II",1.12325564320893,1.26170324000071,0.593776460555989,2013,"01/08/2013","zflow"
